,ar,bg,bs,cs,da,de,el,es,fi,fr,he,hi,hr,hu,id,it,lv,nl,pl,pt,ro,ru,sl,sr,sv,uk,zh
hi,0.5833333333333334,0.5673076923076923,0.5801282051282052,0.6378205128205128,0.6602564102564102,0.6378205128205128,0.6185897435897436,0.6506410256410257,0.625,0.6698717948717948,0.6217948717948718,1.0,0.5833333333333334,0.5288461538461539,0.6410256410256411,0.6346153846153846,0.6602564102564102,0.6282051282051282,0.5673076923076923,0.6217948717948718,0.5833333333333334,0.657051282051282,0.5961538461538461,0.6089743589743589,0.6506410256410257,0.5673076923076923,0.6121794871794872
hr,0.6121794871794872,0.6025641025641025,0.8525641025641025,0.6826923076923077,0.6762820512820513,0.6442307692307693,0.6089743589743589,0.6410256410256411,0.6474358974358975,0.6666666666666666,0.6923076923076923,0.5833333333333334,1.0,0.6153846153846154,0.6410256410256411,0.6987179487179487,0.6506410256410257,0.6666666666666666,0.7019230769230769,0.6410256410256411,0.6538461538461539,0.6698717948717948,0.6794871794871795,0.7147435897435898,0.6955128205128205,0.6314102564102564,0.6089743589743589
hu,0.5705128205128205,0.5256410256410257,0.6506410256410257,0.7211538461538461,0.6121794871794872,0.6089743589743589,0.5384615384615384,0.5448717948717948,0.5993589743589743,0.6025641025641025,0.5,0.5288461538461539,0.6153846153846154,1.0,0.5544871794871795,0.5897435897435898,0.6089743589743589,0.625,0.6346153846153846,0.6217948717948718,0.625,0.625,0.6474358974358975,0.6474358974358975,0.6602564102564102,0.6858974358974359,0.4807692307692308
id,0.6378205128205128,0.5961538461538461,0.6314102564102564,0.6666666666666666,0.6858974358974359,0.6891025641025641,0.6025641025641025,0.7371794871794872,0.6282051282051282,0.7211538461538461,0.6858974358974359,0.6410256410256411,0.6410256410256411,0.5544871794871795,1.0,0.75,0.7083333333333334,0.6891025641025641,0.6634615384615384,0.7019230769230769,0.6538461538461539,0.6987179487179487,0.6185897435897436,0.6442307692307693,0.6794871794871795,0.6730769230769231,0.7115384615384616
it,0.6378205128205128,0.592948717948718,0.6410256410256411,0.6987179487179487,0.7275641025641025,0.7115384615384616,0.6538461538461539,0.7788461538461539,0.6410256410256411,0.7788461538461539,0.7147435897435898,0.6346153846153846,0.6987179487179487,0.5897435897435898,0.75,1.0,0.6987179487179487,0.7275641025641025,0.6826923076923077,0.7596153846153846,0.6826923076923077,0.6794871794871795,0.6891025641025641,0.6762820512820513,0.6891025641025641,0.6602564102564102,0.7243589743589743
lv,0.6217948717948718,0.5737179487179487,0.6378205128205128,0.6955128205128205,0.7243589743589743,0.7051282051282052,0.6217948717948718,0.7051282051282052,0.6698717948717948,0.7051282051282052,0.6698717948717948,0.6602564102564102,0.6506410256410257,0.6089743589743589,0.7083333333333334,0.6987179487179487,1.0,0.6826923076923077,0.6378205128205128,0.6762820512820513,0.6666666666666666,0.7019230769230769,0.6858974358974359,0.6506410256410257,0.7435897435897436,0.657051282051282,0.657051282051282
nl,0.6378205128205128,0.6185897435897436,0.6506410256410257,0.7083333333333334,0.7147435897435898,0.7339743589743589,0.6698717948717948,0.6923076923076923,0.6314102564102564,0.7211538461538461,0.6923076923076923,0.6282051282051282,0.6666666666666666,0.625,0.6891025641025641,0.7275641025641025,0.6826923076923077,1.0,0.6923076923076923,0.6762820512820513,0.7243589743589743,0.6891025641025641,0.6730769230769231,0.6666666666666666,0.6891025641025641,0.6602564102564102,0.6634615384615384
pl,0.592948717948718,0.6153846153846154,0.6762820512820513,0.7211538461538461,0.6698717948717948,0.6602564102564102,0.6282051282051282,0.6314102564102564,0.6282051282051282,0.6826923076923077,0.5993589743589743,0.5673076923076923,0.7019230769230769,0.6346153846153846,0.6634615384615384,0.6826923076923077,0.6378205128205128,0.6923076923076923,1.0,0.6762820512820513,0.6730769230769231,0.7083333333333334,0.6923076923076923,0.6794871794871795,0.6762820512820513,0.6730769230769231,0.5833333333333334
pt,0.6378205128205128,0.6217948717948718,0.6282051282051282,0.6858974358974359,0.7211538461538461,0.6826923076923077,0.6346153846153846,0.7532051282051282,0.6314102564102564,0.7403846153846154,0.6217948717948718,0.6217948717948718,0.6410256410256411,0.6217948717948718,0.7019230769230769,0.7596153846153846,0.6762820512820513,0.6762820512820513,0.6762820512820513,1.0,0.6955128205128205,0.6442307692307693,0.6666666666666666,0.6730769230769231,0.6666666666666666,0.6442307692307693,0.657051282051282
ro,0.6089743589743589,0.6185897435897436,0.6506410256410257,0.6474358974358975,0.6762820512820513,0.6987179487179487,0.6730769230769231,0.6538461538461539,0.625,0.7275641025641025,0.6282051282051282,0.5833333333333334,0.6538461538461539,0.625,0.6538461538461539,0.6826923076923077,0.6666666666666666,0.7243589743589743,0.6730769230769231,0.6955128205128205,1.0,0.6762820512820513,0.6858974358974359,0.6858974358974359,0.6634615384615384,0.6538461538461539,0.5993589743589743
ru,0.6346153846153846,0.6282051282051282,0.6602564102564102,0.6891025641025641,0.6762820512820513,0.6410256410256411,0.625,0.6506410256410257,0.6442307692307693,0.6634615384615384,0.6217948717948718,0.657051282051282,0.6698717948717948,0.625,0.6987179487179487,0.6794871794871795,0.7019230769230769,0.6891025641025641,0.7083333333333334,0.6442307692307693,0.6762820512820513,1.0,0.6474358974358975,0.6955128205128205,0.717948717948718,0.7147435897435898,0.6282051282051282
sl,0.5801282051282052,0.5769230769230769,0.6602564102564102,0.7051282051282052,0.6891025641025641,0.6794871794871795,0.6410256410256411,0.657051282051282,0.6089743589743589,0.6794871794871795,0.6217948717948718,0.5961538461538461,0.6794871794871795,0.6474358974358975,0.6185897435897436,0.6891025641025641,0.6858974358974359,0.6730769230769231,0.6923076923076923,0.6666666666666666,0.6858974358974359,0.6474358974358975,1.0,0.6442307692307693,0.6858974358974359,0.657051282051282,0.5897435897435898
sr,0.625,0.6442307692307693,0.6923076923076923,0.6858974358974359,0.6506410256410257,0.6410256410256411,0.6025641025641025,0.6698717948717948,0.6346153846153846,0.6923076923076923,0.6378205128205128,0.6089743589743589,0.7147435897435898,0.6474358974358975,0.6442307692307693,0.6762820512820513,0.6506410256410257,0.6666666666666666,0.6794871794871795,0.6730769230769231,0.6858974358974359,0.6955128205128205,0.6442307692307693,1.0,0.6506410256410257,0.6698717948717948,0.6346153846153846
sv,0.6474358974358975,0.5961538461538461,0.6730769230769231,0.7339743589743589,0.7435897435897436,0.6730769230769231,0.6153846153846154,0.6858974358974359,0.6698717948717948,0.7051282051282052,0.6314102564102564,0.6506410256410257,0.6955128205128205,0.6602564102564102,0.6794871794871795,0.6891025641025641,0.7435897435897436,0.6891025641025641,0.6762820512820513,0.6666666666666666,0.6634615384615384,0.717948717948718,0.6858974358974359,0.6506410256410257,1.0,0.6858974358974359,0.6282051282051282
uk,0.6089743589743589,0.6057692307692307,0.657051282051282,0.75,0.6410256410256411,0.6666666666666666,0.6025641025641025,0.6282051282051282,0.6282051282051282,0.6794871794871795,0.6057692307692307,0.5673076923076923,0.6314102564102564,0.6858974358974359,0.6730769230769231,0.6602564102564102,0.657051282051282,0.6602564102564102,0.6730769230769231,0.6442307692307693,0.6538461538461539,0.7147435897435898,0.657051282051282,0.6698717948717948,0.6858974358974359,1.0,0.5833333333333334
zh,0.6153846153846154,0.5480769230769231,0.5673076923076923,0.6089743589743589,0.6634615384615384,0.6891025641025641,0.5448717948717948,0.7307692307692307,0.592948717948718,0.7019230769230769,0.6378205128205128,0.6121794871794872,0.6089743589743589,0.4807692307692308,0.7115384615384616,0.7243589743589743,0.657051282051282,0.6634615384615384,0.5833333333333334,0.657051282051282,0.5993589743589743,0.6282051282051282,0.5897435897435898,0.6346153846153846,0.6282051282051282,0.5833333333333334,1.0
